Pressure [Pa],Velocity [m/s]
120446.956,0
120145.352,0
120145.369,0
120145.441,0
120446.977,0
120447.001,0
120446.951,0
120748.61,0
120748.591,0
121050.334,0
121050.216,0
120748.546,0
120748.645,0
120748.514,0
121050.256,0
121050.238,0
121050.204,0
120145.441,0
120446.951,0
120748.514,0
121050.204,0
118938.518,0
118938.59,0
118938.59,0
119240.346,0
119240.382,0
119240.382,0
118938.973,0
118939.015,0
118939.137,0
119240.819,0
119240.781,0
119241,0
119542.031,0
119542.143,0
119542.143,0
119843.826,0
119843.907,0
119843.907,0
119542.513,0
119542.516,0
119542.791,0
119844.243,0
119844.282,0
119844.544,0
118939.01,0
119240.867,0
118939.224,0
118939.216,0
119240.988,0
119240.994,0
118939.045,0
118939.093,0
119240.884,0
119240.944,0
119542.672,0
119844.522,0
119542.827,0
119542.79,0
119844.734,0
119844.651,0
119542.746,0
119542.714,0
119844.627,0
119844.567,0
118939.036,0
118939.029,0
119240.876,0
119240.888,0
119542.69,0
119542.765,0
119844.541,0
119844.647,0
120145.335,0
120145.583,0
120145.583,0
120447.251,0
120447.229,0
120447.229,0
120145.983,0
120146.062,0
120146.374,0
120447.691,0
120447.86,0
120448.244,0
120748.406,0
120748.579,0
120748.579,0
121050.017,0
121050.379,0
121050.379,0
120749.276,0
120749.484,0
120750.095,0
121051.062,0
121051.356,0
121051.881,0
120146.457,0
120448.471,0
120146.72,0
120146.623,0
120448.758,0
120448.657,0
120146.64,0
120146.567,0
120448.678,0
120448.623,0
120750.528,0
121052.684,0
120750.989,0
120750.843,0
121053.319,0
121053.124,0
120750.838,0
120750.731,0
121053.075,0
121052.962,0
120146.39,0
120146.554,0
120448.322,0
120448.562,0
120750.241,0
120750.651,0
121052.304,0
121052.837,0
121351.889,0
121351.718,0
121653.363,0
121653.444,0
121351.432,0
121351.47,0
121351.56,0
121653.457,0
121653.46,0
121653.474,0
121954.69,0
121954.773,0
122256.298,0
122255.528,0
121954.27,0
121954.399,0
121954.42,0
122255.701,0
122255.909,0
122255.086,0
121351.56,0
121653.474,0
121954.42,0
122255.086,0
123215.152,0
123282.185,0
123282.219,0
123215.186,0
123214.977,0
123215.067,0
123500.162,0
123500.09,0
123215.236,0
123282.269,0
123282.481,0
123215.448,0
123215.045,0
123215.296,0
123500.205,0
123500.259,0
123213.759,0
123214.088,0
123215.529,0
123282.563,0
123282.856,0
123215.823,0
123215.396,0
123215.693,0
123500.382,0
123500.459,0
123215.538,0
123282.571,0
123282.98,0
123215.947,0
123215.848,0
123216.03,0
123500.605,0
123500.85,0
123214.579,0
123215.091,0
122558.329,0
122556.755,0
122854.313,0
122855.146,0
122557.263,0
122558.221,0
122558.331,0
122853.522,0
122856.384,0
122852.65,0
123209.973,0
123211.089,0
123191.719,0
123135.78,0
123079.84,0
123193.907,0
123082.028,0
123137.967,0
123198.039,0
123086.161,0
123142.1,0
123205.999,0
123188.299,0
123076.421,0
123132.36,0
123192.414,0
123136.475,0
123080.535,0
122558.331,0
122852.65,0
123212.557,0
123213.346,0
123209.278,0
123211.557,0
123202.708,0
123146.769,0
123090.83,0
123209.154,0
123211.854,0
123216.772,0
123283.805,0
123283.978,0
123216.945,0
123216.32,0
123216.695,0
123501.465,0
123501.746,0
123217.238,0
123284.271,0
123284.758,0
123217.725,0
123217.063,0
123217.392,0
123502.089,0
123502.42,0
123215.607,0
123216.055,0
123218.08,0
123285.113,0
123285.469,0
123218.435,0
123217.894,0
123218.195,0
123502.876,0
123503.345,0
123219.015,0
123286.048,0
123286.871,0
123219.837,0
123218.695,0
123219.388,0
123503.944,0
123504.568,0
123216.741,0
123217.579,0
123213.405,0
123214.007,0
121351.725,0
121352.035,0
121352.035,0
121653.568,0
121653.562,0
121653.562,0
121353.28,0
121353.136,0
121354.218,0
121655.19,0
121654.813,0
121655.934,0
121954.447,0
121954.155,0
121954.155,0
122256.21,0
122255.555,0
122255.555,0
121956.813,0
121956.57,0
121957.945,0
122259.551,0
122258.411,0
122258.691,0
121354.954,0
121657.165,0
121355.879,0
121355.712,0
121658.42,0
121658.275,0
121355.548,0
121355.367,0
121658.156,0
121657.779,0
121959.355,0
122262.215,0
121961.211,0
121961.218,0
122264.415,0
122264.132,0
121961.225,0
121960.252,0
122263.259,0
122262.81,0
121354.31,0
121355.059,0
121656.174,0
121657.225,0
121957.602,0
121959.28,0
122259.045,0
122260.645,0
122558.883,0
122558.735,0
122558.735,0
122857.35,0
122858.694,0
122858.694,0
122559.346,0
122562.66,0
122561.81,0
122860.337,0
122865.682,0
122863.493,0
123195.749,0
123083.871,0
123139.81,0
123206.69,0
123190.067,0
123134.128,0
123078.189,0
123203.687,0
123147.748,0
123091.809,0
123210.526,0
123202.843,0
123090.964,0
123146.903,0
123195.985,0
123084.107,0
123140.046,0
123205.313,0
123093.435,0
123149.374,0
123210.419,0
122567.066,0
122870.101,0
122569.503,0
122570.306,0
122873.51,0
122874.076,0
122568.84,0
122567.813,0
122872.516,0
122870.273,0
123200.701,0
123088.823,0
123144.762,0
123201.001,0
123145.062,0
123089.123,0
123201.745,0
123145.806,0
123089.866,0
123210.237,0
123210.056,0
123204.984,0
123149.045,0
123093.106,0
123207.999,0
123096.121,0
123152.06,0
123210.841,0
123210.891,0
122564.934,0
122566.088,0
122866.031,0
122866.982,0
123201.782,0
123145.843,0
123089.904,0
123209.682,0
123208.954,0
123097.075,0
123153.014,0
123211.006,0
123210.903,0
123210.819,0
123211.38,0
123211.547,0
123212.496,0
123211.801,0
123212.179,0
123220.722,0
123287.755,0
123288.59,0
123221.557,0
123220.417,0
123221.114,0
123505.334,0
123506.084,0
123222.1,0
123289.133,0
123289.781,0
123222.748,0
123221.944,0
123222.693,0
123506.755,0
123507.172,0
123219.458,0
123220.585,0
123223.9,0
123290.933,0
123291.364,0
123224.331,0
123224.096,0
123224.34,0
123507.877,0
123508.345,0
123223.372,0
123290.405,0
123290.433,0
123223.4,0
123290.433,0
123224.239,0
123223.316,0
123290.349,0
123508.247,0
123507.892,0
123507.892,0
123507.674,0
123221.697,0
123222.994,0
123222.716,0
123289.749,0
123221.762,0
123221.832,0
123288.865,0
123507.445,0
123506.802,0
123216.491,0
123218.468,0
123220.071,0
123220.525,0
123287.559,0
123218.761,0
123218.81,0
123285.843,0
123505.136,0
123503.742,0
123216.649,0
123217.501,0
123217.279,0
123284.312,0
123216.394,0
123216.155,0
123283.188,0
123502.181,0
123501.174,0
123213.212,0
123214.664,0
123215.473,0
123215.458,0
123282.491,0
123214.725,0
123214.753,0
123281.786,0
123500.261,0
123499.637,0
123213.679,0
123213.971,0
123214.038,0
123281.071,0
123213.363,0
123213.275,0
123280.308,0
123498.916,0
123498.238,0
123212.55,0
123212.434,0
123212.756,0
123212.7,0
123279.733,0
123212.595,0
123212.624,0
123279.657,0
123497.659,0
123497.561,0
123212.687,0
123212.793,0
123212.777,0
123279.81,0
123213.063,0
123213.215,0
123280.248,0
123497.579,0
123498.026,0
123212.013,0
123211.198,0
123213.297,0
123212.941,0
123211.488,0
123212.157,0
123212.896,0
123213.435,0
123214.359,0
123214.119,0
123281.631,0
123214.598,0
123214.345,0
123281.378,0
123499.476,0
123499.289,0
123214.023,0
123213.843,0
123281.347,0
123214.313,0
123214.32,0
123281.353,0
123499.241,0
123499.26,0
123213.838,0
123213.988,0
123280.974,0
123213.941,0
123214.012,0
123281.045,0
123498.881,0
123499.262,0
123214.89,0
123215.208,0
123282.065,0
123215.032,0
123215.373,0
123282.406,0
123499.945,0
123500.407,0
123213.037,0
123213.33,0
123214.24,0
123214.79,0
123213.881,0
123213.882,0
123215.369,0
123215.67,0
123215.833,0
123216.266,0
123283.037,0
123216.004,0
123216.507,0
123283.54,0
123501.134,0
123501.613,0
123216.757,0
123217.132,0
123284.098,0
123217.065,0
123217.454,0
123284.487,0
123502.029,0
123502.644,0
123217.693,0
123217.896,0
123285.108,0
123218.074,0
123218.239,0
123285.272,0
123503.23,0
123503.594,0
123218.28,0
123218.465,0
123285.965,0
123218.932,0
123219.359,0
123286.392,0
123503.754,0
123504.014,0
123214.36,0
123213.708,0
123215.884,0
123215.904,0
123213.558,0
123213.416,0
123213.474,0
123280.507,0
123213.812,0
123213.791,0
123280.825,0
123498.346,0
123498.704,0
123215.125,0
123214.433,0
123214.328,0
123281.361,0
123214.714,0
123214.844,0
123281.877,0
123499.249,0
123499.687,0
123218.679,0
123218.499,0
123286.522,0
123219.489,0
123219.293,0
123286.326,0
123504.17,0
123504.05,0
123218.428,0
123218.197,0
123286.206,0
123219.173,0
123218.948,0
123285.981,0
123503.804,0
123503.677,0
123217.562,0
123216.9,0
123285.75,0
123218.717,0
123218.186,0
123285.22,0
123503.345,0
123502.926,0
123215.442,0
123215.487,0
123282.52,0
123283.261,0
123216.227,0
123216.056,0
123283.09,0
123283.09,0
123500.323,0
123501.021,0
123500.859,0
123500.859,0
123952.658,0
123952.512,0
124555.77,0
124555.357,0
123952.628,0
123952.999,0
124555.56,0
124555.993,0
125460.668,0
125460.744,0
123953.544,0
123954.107,0
124556.778,0
124557.092,0
123954.846,0
123955.644,0
124558.242,0
124558.48,0
125461.553,0
125462.022,0
126668.147,0
126667.979,0
127876.443,0
127875.111,0
126668.259,0
126667.142,0
127874.536,0
127876.342,0
123956.931,0
123958.027,0
124559.345,0
124560.489,0
123959.256,0
123808.954,0
123809.138,0
123809.138,0
123808.653,0
124110.387,0
124110.769,0
124110.769,0
124110.205,0
123957.975,0
124560.532,0
124411.239,0
124411.88,0
124411.88,0
124411.058,0
124711.768,0
124712.464,0
124712.464,0
124712.03,0
124559.564,0
123955.575,0
123953.437,0
124557.736,0
124555.87,0
125462.919,0
125162.43,0
125013.33,0
125013.683,0
125013.683,0
125012.763,0
125313.79,0
125314.259,0
125314.259,0
125314.077,0
125161.287,0
125764.768,0
125615.129,0
125615.779,0
125615.779,0
125614.498,0
125916.338,0
125916.68,0
125916.68,0
125916.173,0
125763.709,0
125460.161,0
123951.832,0
123950.596,0
124554.2,0
124553.704,0
123950.066,0
123950.116,0
124552.848,0
124553.43,0
125458.4,0
125458.4,0
126670.239,0
126368.239,0
126218.279,0
126219.015,0
126219.015,0
126217.91,0
126519.981,0
126520.287,0
126520.287,0
126520.006,0
126366.989,0
126972.015,0
126822.229,0
126822.892,0
126822.892,0
126820.999,0
127124.198,0
127125.075,0
127125.075,0
127123.666,0
126970.132,0
126667.365,0
127877.496,0
127576.183,0
127426.615,0
127426.887,0
127426.887,0
127425.059,0
127729.611,0
127730.157,0
127730.157,0
127727.314,0
127573.732,0
128183.273,0
128034.203,0
128033.991,0
128033.991,0
128030.73,0
128338.112,0
128338.496,0
128338.496,0
128334.016,0
128178.899,0
127874.463,0
126665.199,0
126665.368,0
127872.435,0
127872.96,0
123951.631,0
123951.321,0
124554.719,0
124554.328,0
123951.43,0
123952.025,0
124554.407,0
124554.838,0
125459.542,0
125459.275,0
123953.228,0
123953.767,0
124555.864,0
124556.415,0
123954.556,0
123954.896,0
124556.721,0
124556.871,0
125459.501,0
125459.651,0
126666.776,0
126666.352,0
127874.673,0
127874.125,0
126666.186,0
126666.057,0
127873.48,0
127872.835,0
123950.889,0
123951.812,0
124553.822,0
124554.594,0
123954.945,0
123954.668,0
124556.659,0
124556.824,0
123953.647,0
123801.892,0
123802.16,0
123802.328,0
123802.328,0
124103.222,0
124103.494,0
124103.416,0
124103.416,0
124555.195,0
124404.461,0
124404.627,0
124404.715,0
124404.715,0
124705.727,0
124705.994,0
124705.946,0
124705.946,0
125157.055,0
125157.448,0
125760.479,0
125760.725,0
125459.671,0
125157.491,0
125007.269,0
125007.348,0
125007.437,0
125007.437,0
125308.617,0
125308.998,0
125308.875,0
125308.875,0
125760.637,0
125610.273,0
125610.301,0
125610.312,0
125610.312,0
125911.681,0
125911.805,0
125911.751,0
125911.751,0
126363.836,0
126363.929,0
126967.463,0
126967.51,0
126665.888,0
126364.031,0
126213.428,0
126213.375,0
126213.456,0
126213.456,0
126514.991,0
126515.098,0
126515.041,0
126515.041,0
126967.583,0
126816.855,0
126816.788,0
126816.851,0
126816.851,0
127118.426,0
127118.465,0
127118.467,0
127118.467,0
127571.14,0
127571.225,0
128175.032,0
128175.174,0
127872.993,0
127571.322,0
127420.386,0
127420.47,0
127420.409,0
127420.409,0
127722.338,0
127722.416,0
127722.356,0
127722.356,0
128175.365,0
128024.344,0
128024.29,0
128024.358,0
128024.358,0
128326.371,0
128326.306,0
128326.387,0
128326.387,0
128634.917,0
128634.917,0
128634.917,0
128634.333,0
128938.001,0
128938.001,0
128938.001,0
128937.001,0
128786.646,0
128784.4,0
129241.305,0
129241.305,0
129241.305,0
129240.025,0
129544.033,0
129544.033,0
129544.033,0
129542.526,0
129392.763,0
129389.878,0
128785.613,0
128785.496,0
129391.677,0
129391.367,0
128782.632,0
128781.352,0
129388.589,0
129386.415,0
129846.276,0
129846.276,0
129846.276,0
129844.864,0
130184.727,0
130090.997,0
130090.997,0
130184.727,0
130090.997,0
130183.333,0
130089.603,0
130183.333,0
129846.697,0
129847.028,0
130185.169,0
130091.439,0
130185.578,0
130091.847,0
130183.724,0
130184.233,0
129843.587,0
129843.571,0
130182.242,0
130088.511,0
130182.242,0
130182.186,0
130088.455,0
130182.186,0
130182.188,0
129846.951,0
129846.801,0
130185.789,0
130092.058,0
130185.573,0
130091.842,0
130184.379,0
130184.058,0
129846.274,0
129845.765,0
130185.065,0
130091.334,0
130184.396,0
130090.666,0
130183.845,0
130183.388,0
130182.148,0
130181.237,0
129842.932,0
129842.35,0
130181.676,0
130087.946,0
130181.676,0
130180.999,0
130087.269,0
130180.999,0
130180.123,0
129841.233,0
129840.493,0
130180.008,0
130086.277,0
130180.008,0
130179.05,0
130085.32,0
130179.05,0
130177.882,0
130178.114,0
128780.15,0
128779.703,0
129384.69,0
129383.948,0
128779.619,0
128779.847,0
129383.465,0
129383.95,0
129839.288,0
129839.146,0
130178.303,0
130084.573,0
130178.303,0
130178.375,0
130084.645,0
130178.375,0
130177.904,0
129838.823,0
129837.996,0
130177.861,0
130084.13,0
130177.861,0
130176.943,0
130083.213,0
130176.943,0
130177.085,0
130177.873,0
129837.573,0
129837.013,0
130176.548,0
130082.818,0
130176.548,0
130175.914,0
130082.184,0
130175.914,0
130176.319,0
129837.211,0
129837.223,0
130175.847,0
130082.116,0
130175.847,0
130175.777,0
130082.047,0
130175.777,0
130175.26,0
130175.665,0
128785.186,0
128785.098,0
129390.702,0
129390.549,0
128785.018,0
128784.425,0
129390.422,0
129389.586,0
129844.822,0
129844.571,0
130183.456,0
130089.725,0
130183.146,0
130089.416,0
130182.785,0
130182.7,0
129844.427,0
129844.289,0
130182.983,0
130089.253,0
130182.804,0
130089.074,0
130182.461,0
130182.344,0
130181.158,0
130181.013,0
129844.147,0
129843.93,0
130182.638,0
130088.908,0
130182.387,0
130088.657,0
130182.135,0
130181.913,0
129843.498,0
129843.08,0
130182.019,0
130088.288,0
130181.531,0
130087.801,0
130181.409,0
130180.898,0
130180.369,0
130179.727,0
130177.982,0
130177.16,0
128782.918,0
128782.576,0
129388.242,0
129387.392,0
128782.51,0
128783.184,0
129386.633,0
129386.893,0
129842.347,0
129841.783,0
130180.895,0
130087.165,0
130180.239,0
130086.508,0
130180.257,0
130179.679,0
129841.174,0
129840.684,0
130179.681,0
130085.951,0
130179.175,0
130085.445,0
130179.185,0
130178.585,0
130178.614,0
130177.831,0
129840.098,0
129839.621,0
130178.538,0
130084.808,0
130178.01,0
130084.28,0
130178.001,0
130177.859,0
129839.555,0
129839.565,0
130177.867,0
130084.137,0
130177.891,0
130084.161,0
130177.603,0
130177.655,0
130177.214,0
130177.286,0
130176.805,0
130176.493,0
130177.385,0
130176.59,0
130175.361,0
130175.475,0
130175.981,0
130176.187,0
130176.127,0
130176.334,0
128780.144,0
128780.239,0
129384.437,0
129384.195,0
128629.315,0
128629.273,0
128629.273,0
128629.273,0
128931.196,0
128931.227,0
128931.227,0
128931.227,0
128780.198,0
129233.25,0
129233.203,0
129233.203,0
129233.203,0
129535.238,0
129535.262,0
129535.262,0
129535.262,0
129233.232,0
129233.174,0
129535.339,0
129535.265,0
128780.095,0
128779.889,0
129232.97,0
129232.708,0
129534.964,0
129534.166,0
129232.249,0
129232.006,0
129457.657,0
129449.981,0
129475.392,0
129503.429,0
129487.253,0
129515.29,0
129607.904,0
129605.732,0
129605.732,0
129622.007,0
129474.317,0
129426.882,0
129478.9,0
129431.466,0
129487.85,0
129493.818,0
129499.98,0
129528.016,0
129511.771,0
129539.807,0
129630.896,0
129641.853,0
129499.06,0
129497.191,0
129509.4,0
129503.839,0
129521.849,0
129549.886,0
129532.23,0
129560.266,0
129651.922,0
129661.846,0
129517.995,0
129508.768,0
129526.505,0
129513.173,0
129837.227,0
129837.454,0
130175.65,0
130081.92,0
130175.65,0
130175.956,0
130082.226,0
130175.956,0
130175.693,0
129837.169,0
129837.233,0
130175.631,0
130081.901,0
130175.631,0
130175.704,0
130081.973,0
130175.704,0
130175.729,0
130176.913,0
130177.833,0
130175.697,0
130176.296,0
129837.241,0
129837.255,0
129837.255,0
129837.255,0
130175.72,0
130081.989,0
130175.72,0
130175.725,0
130081.994,0
130081.994,0
130175.725,0
130081.994,0
129837.288,0
129837.293,0
130175.703,0
130175.726,0
130175.665,0
130081.935,0
130175.664,0
130081.933,0
129836.74,0
129835.559,0
130175.286,0
130175.203,0
130081.426,0
130175.157,0
130174.009,0
130080.278,0
129757.991,0
129753.133,0
129753.133,0
129772.977,0
129908.278,0
129904.397,0
129904.397,0
129925.989,0
130173.302,0
130185.831,0
130059.911,0
130055.329,0
130055.329,0
130077.677,0
130171.983,0
130153.706,0
130150.794,0
130150.794,0
130169.07,0
130190.93,0
130172.653,0
130193.897,0
130184.36,0
130198.909,0
130193.239,0
129783.047,0
129794.616,0
129935.355,0
129946.849,0
129806.072,0
129817.363,0
129959.13,0
129970.907,0
130086.016,0
130097.115,0
130198.087,0
130179.81,0
130210.831,0
130192.554,0
130207.469,0
130202.793,0
130217.047,0
130211.954,0
130112.843,0
130125.768,0
130223.772,0
130205.496,0
130237.215,0
130218.939,0
130228.52,0
130220.928,0
130241.201,0
130230.036,0
128923.002,0
128923.002,0
128922.852,0
129073.626,0
129073.626,0
129073.434,0
128922.588,0
128922.397,0
129073.023,0
129072.666,0
129224.817,0
129224.817,0
129224.455,0
129376.875,0
129376.875,0
129376.194,0
129223.728,0
129223.185,0
129375.018,0
129374.02,0
128922.423,0
128922.423,0
129072.645,0
129072.645,0
129223.039,0
129223.039,0
129373.597,0
129373.597,0
128922.317,0
128921.682,0
129072.783,0
129072.02,0
128920.889,0
128920.336,0
129070.901,0
129070.085,0
129223.876,0
129222.806,0
129375.875,0
129374.01,0
129221.12,0
129220.016,0
129371.604,0
129370.373,0
128921.876,0
128920.942,0
129071.969,0
129070.805,0
128920.087,0
128919.304,0
129069.656,0
129068.633,0
129222.183,0
129220.691,0
129372.481,0
129370.556,0
129219.167,0
129217.823,0
129368.586,0
129366.782,0
129530.275,0
129530.275,0
129529.285,0
129685.396,0
129685.396,0
129683.457,0
129527.226,0
129525.172,0
129680.301,0
129676.475,0
129843.001,0
129843.001,0
129839.583,0
130003.861,0
130003.861,0
129998.54,0
129833.819,0
129827.596,0
129989.022,0
129978.365,0
129524.218,0
129524.218,0
129674.64,0
129674.64,0
129824.228,0
129824.228,0
129972.966,0
129972.966,0
129528.824,0
129526.04,0
129683.338,0
129679.347,0
129522.826,0
129521.06,0
129675.209,0
129672.512,0
129840.168,0
129834.58,0
130000.142,0
129992.798,0
129829.453,0
129825.784,0
129986.736,0
129982.414,0
129522.741,0
129520.196,0
129672.7,0
129669.518,0
129517.712,0
129515.344,0
129666.167,0
129663.426,0
129821.719,0
129817.608,0
129968.618,0
129963.016,0
129813.436,0
129810.176,0
129957.899,0
129953.81,0
128919.478,0
128919.287,0
129068.968,0
129068.702,0
128918.954,0
128918.991,0
129068.323,0
129068.454,0
129218.509,0
129218.145,0
129368.301,0
129367.853,0
129217.773,0
129218.034,0
129367.538,0
129367.946,0
128918.802,0
128918.437,0
129067.937,0
129067.468,0
128918.257,0
128918.238,0
129067.257,0
129067.271,0
129216.869,0
129216.266,0
129365.491,0
129364.715,0
129216.016,0
129216.086,0
129364.408,0
129364.561,0
128919.162,0
128919.528,0
129068.815,0
129069.484,0
128920.044,0
128920.54,0
128920.54,0
128920.158,0
129070.16,0
129070.798,0
129070.798,0
129070.3,0
128919.751,0
128919.545,0
129069.708,0
129069.313,0
129218.69,0
129219.755,0
129368.998,0
129370.676,0
129220.726,0
129221.583,0
129221.583,0
129220.9,0
129372.006,0
129373.185,0
129373.185,0
129372.224,0
129219.976,0
129219.245,0
129370.728,0
129369.401,0
128918.323,0
128918.639,0
129067.46,0
129067.963,0
128919.145,0
128919.643,0
128919.643,0
129068.662,0
129069.308,0
129069.308,0
129216.429,0
129217.205,0
129365.128,0
129366.329,0
129218.192,0
129219.053,0
129219.053,0
129367.707,0
129368.884,0
129368.884,0
129518.873,0
129518.263,0
129670.468,0
129669.661,0
129518.087,0
129518.618,0
129669.883,0
129670.681,0
129823.212,0
129821.888,0
129979.879,0
129978.559,0
129822.196,0
129824.327,0
129979.143,0
129981.55,0
129513.644,0
129512.668,0
129661.129,0
129659.846,0
129512.253,0
129512.504,0
129659.277,0
129659.677,0
129807.517,0
129805.366,0
129950.709,0
129948.465,0
129804.681,0
129805.753,0
129947.6,0
129948.191,0
129520.178,0
129522.321,0
129673.085,0
129675.591,0
129524.342,0
129526.011,0
129526.011,0
129524.697,0
129678.375,0
129680.641,0
129680.641,0
129678.506,0
129522.226,0
129519.844,0
129674.816,0
129670.547,0
129826.994,0
129831.335,0
129985.594,0
129991.453,0
129835.245,0
129838.173,0
129838.173,0
129833.684,0
129996.85,0
130000.71,0
130000.71,0
129992.934,0
129828.294,0
129821.112,0
129980.304,0
129971.321,0
129513.394,0
129515.262,0
129660.932,0
129663.357,0
129517.129,0
129518.76,0
129518.76,0
129666.186,0
129668.6,0
129668.6,0
129807.6,0
129810.333,0
129950.132,0
129954.426,0
129814.369,0
129817.983,0
129817.983,0
129960.402,0
129966.158,0
129966.158,0
130167.999,0
130167.999,0
130160.598,0
130333.487,0
130333.487,0
130324.649,0
130146.109,0
130127.505,0
130304.775,0
130273.722,0
130495.935,0
130495.935,0
130486.744,0
130647.358,0
130647.358,0
130641.404,0
130461.656,0
130418.129,0
130617.118,0
130563.841,0
130117.122,0
130117.122,0
130251.313,0
130251.313,0
130364.499,0
130364.499,0
130430.646,0
130388.938,0
130370.662,0
130079.803,0
130022.626,0
130150.651,0
130207.828,0
130212.996,0
130155.819,0
130163.548,0
130155.008,0
130328.89,0
130322.256,0
130149.027,0
130145.178,0
130319.194,0
130317.847,0
130492.685,0
130494.846,0
130651.392,0
130676.895,0
130499.281,0
130502.356,0
130690.778,0
130696.901,0
130110.237,0
130102.515,0
130238.698,0
130229.084,0
130096.796,0
130092.821,0
130224.185,0
130221.761,0
130342.339,0
130333.873,0
130360.167,0
130341.891,0
130039.639,0
130370.343,0
130352.067,0
130104.171,0
130150.682,0
130156.562,0
130142.266,0
130158.266,0
130332.954,0
130332.439,0
130376.17,0
130357.894,0
130110.644,0
130376.753,0
130358.477,0
130107.565,0
130142.381,0
130159.097,0
130143.577,0
130163.954,0
130900.235,0
130900.235,0
130815.071,0
131444.979,0
131304.918,0
131304.918,0
131343.306,0
131203.245,0
130612.295,0
130431.765,0
130772.708,0
130666.883,0
130371.28,0
130365.239,0
130584.122,0
130546.649,0
130994.703,0
130892.042,0
131259.377,0
131194.769,0
131168.146,0
131103.538,0
130804.675,0
130745.428,0
131080.331,0
131015.723,0
131008.814,0
130944.206,0
130939.248,0
130978.299,0
131460.585,0
131320.524,0
131381.793,0
131508.67,0
131368.609,0
131414.248,0
131269.954,0
131171.51,0
131282.681,0
131187.644,0
131077.591,0
131000.785,0
131090.958,0
131007.796,0
131302.845,0
131194.385,0
131297.979,0
131195.954,0
131094.041,0
131009.264,0
131094.776,0
131010.349,0
130187.411,0
130244.588,0
130258.84,0
130201.663,0
130212.307,0
130269.484,0
130279.172,0
130221.995,0
130226.873,0
130284.05,0
130286.677,0
130229.5,0
130231.765,0
130288.942,0
130292.219,0
130235.042,0
130167.913,0
130178.236,0
130171.335,0
130182.451,0
130185.813,0
130197.45,0
130192.804,0
130198.027,0
130174.891,0
130184.372,0
130177.66,0
130186.53,0
130190.145,0
130196.817,0
130191.421,0
130196.818,0
130203.937,0
130206.585,0
130203.444,0
130207.284,0
130209.954,0
130213.571,0
130210.767,0
130213.993,0
130202.63,0
130205.271,0
130200.789,0
130205.582,0
130209.458,0
130213.087,0
130210.873,0
130213.767,0
130369.512,0
130379.267,0
130531.703,0
130532.321,0
130390.955,0
130398.37,0
130537.005,0
130541.858,0
130711.275,0
130696.408,0
130960.563,0
130895.956,0
130933.859,0
130869.252,0
130693.224,0
130693.048,0
130920.755,0
130856.148,0
130914.995,0
130850.388,0
130404.391,0
130408.527,0
130546.733,0
130550.938,0
130411.869,0
130415.21,0
130554.861,0
130559.369,0
130697.507,0
130701.611,0
130914.561,0
130849.954,0
130916.244,0
130851.636,0
130705.831,0
130709.814,0
130918.797,0
130854.189,0
130921.422,0
130856.814,0
130950.862,0
130925.833,0
130951.129,0
130921.278,0
130913.86,0
130907.793,0
130908.243,0
130902.215,0
130951.424,0
130920.412,0
130953.398,0
130923.213,0
130908.115,0
130900.991,0
130910.464,0
130903.058,0
130906.707,0
130909.681,0
130902.774,0
130905.253,0
130913.061,0
130916.402,0
130908.524,0
130911.996,0
130902.071,0
130904.03,0
130903.054,0
130904.819,0
130906.927,0
130910.433,0
130906.658,0
130909.185,0
130143.409,0
130142.875,0
130317.629,0
130318.13,0
130143.633,0
130146.541,0
130319.202,0
130321.809,0
130506.155,0
130507.725,0
130708.007,0
130709.106,0
130508.183,0
130509.624,0
130707.661,0
130707.596,0
130089.65,0
130086.896,0
130218.966,0
130215.621,0
130085.576,0
130086.029,0
130213.616,0
130213.681,0
130330.505,0
130326.859,0
130376.202,0
130357.926,0
130085.229,0
130377.111,0
130358.834,0
130091.289,0
130171.257,0
130169.228,0
130180.733,0
130172.353,0
130324.063,0
130323.792,0
130375.053,0
130356.777,0
130094.126,0
130374.487,0
130356.21,0
130090.346,0
130183.571,0
130175.173,0
130174.192,0
130172.811,0
130150.711,0
130158.482,0
130326.308,0
130333.131,0
130165.016,0
130170.163,0
130170.163,0
130158.762,0
130341.27,0
130346.781,0
130346.781,0
130330.874,0
130140.685,0
130121.446,0
130303.507,0
130268.548,0
130513.334,0
130517.853,0
130708.356,0
130709.464,0
130523.614,0
130528.021,0
130528.021,0
130508.289,0
130707.115,0
130707.674,0
130707.674,0
130688.357,0
130468.05,0
130411.831,0
130632.156,0
130557.321,0
130087.652,0
130092.791,0
130214.274,0
130218.919,0
130101.208,0
130110.753,0
130110.753,0
130229.363,0
130244.631,0
130244.631,0
130322.862,0
130324.811,0
130372.999,0
130354.723,0
130115.976,0
130370.011,0
130351.734,0
130114.929,0
130153.371,0
130170.058,0
130150.562,0
130166.524,0
130333.909,0
130352.869,0
130352.869,0
130367.873,0
130349.596,0
130054.827,0
130414.463,0
130372.755,0
130354.478,0
130088.768,0
130031.591,0
130163.776,0
130165.918,0
130165.416,0
130222.593,0
130225.493,0
130168.316,0
131006.511,0
130994.942,0
131549.427,0
131409.366,0
131437.108,0
131531.196,0
131391.135,0
131428.957,0
131295.878,0
131190.617,0
131298.313,0
131192.6,0
131090.865,0
131010.057,0
131090.59,0
131009.607,0
131322.517,0
131201.69,0
131300.82,0
131201.185,0
131094.746,0
131009.812,0
131099.338,0
131014.192,0
130995.633,0
130962.033,0
130962.033,0
